round_epochs,val_loss,val_acc,loss,acc,alphabet_size,batch_size,control_class_weight,conv_activation,conv_bias_initializer,conv_kernel_initializer,conv_output_space,dense_activation,dense_bias_initializer,dense_kernel_initializer,dense_units_layer_2,dense_units_layer_3,dropout,epochs,large_filter_length,last_activation,loss,lr,max_sentence_length,number_of_large_filters,number_of_small_filters,optimizer,pd_class_weight,pool_length,small_filter_length
6,0.6938252117898729,0.4444444454633273,0.693844255091919,0.40991420401801826,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.2,200,80,sigmoid,binary_crossentropy,8.02,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,0.19279151467176583,0.5555555558102763,0.21689046540069398,0.6434699714297448,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.2,200,80,sigmoid,logcosh,6.039999999999999,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
8,0.08907513294973944,0.752136753155635,0.08572107662861408,0.7588179220575964,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.0,200,80,sigmoid,logcosh,4.06,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
7,0.08467614905447023,0.752136753155635,0.08422348411084357,0.7626310773300374,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,32,0.1,200,20,sigmoid,logcosh,0.1,14000,1,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
10,0.08868429975377189,0.7435897471558335,0.08655059451256852,0.7731172544144811,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,64,0.30000000000000004,200,40,sigmoid,logcosh,6.039999999999999,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,0.24098939595059451,0.4444444454633273,0.2168904540934258,0.3565300286270756,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.0,200,20,sigmoid,logcosh,4.06,14000,4,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
9,0.6402940408796327,0.6581196611763066,0.5384573341836466,0.7292659673608974,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.0,200,160,sigmoid,binary_crossentropy,2.08,14000,1,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.24098939595059451,0.4444444454633273,0.21497027134190752,0.366062917149101,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.4,200,160,sigmoid,logcosh,8.02,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
10,0.11972847389869201,0.5555555606499697,0.12036366739423077,0.5786463294970182,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.4,200,20,sigmoid,logcosh,4.06,14000,4,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
9,0.5715862925236042,0.6666666697233151,0.5229717370325094,0.7530981881261667,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.2,200,80,sigmoid,binary_crossentropy,2.08,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.6928941154072428,0.5555555558102763,0.6934151619928467,0.6434699715149755,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.0,200,20,sigmoid,binary_crossentropy,6.039999999999999,14000,4,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
11,0.09061994779313731,0.6666666702327565,0.08228882578324999,0.747378456353914,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.2,200,20,sigmoid,logcosh,2.08,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
7,0.5213115062469091,0.7264957267504472,0.5413321244137076,0.7607244995517658,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.2,200,40,sigmoid,binary_crossentropy,2.08,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
17,0.08755336982062739,0.7179487182034386,0.08050870680178314,0.7731172546985834,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.1,200,160,sigmoid,logcosh,0.1,14000,2,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.6929435485448593,0.5555555606499697,0.6934411017183353,0.5738798853496464,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.30000000000000004,200,20,sigmoid,binary_crossentropy,8.02,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,7.163597938341972,0.5555555606499697,8.059047725339296,0.6434699710604119,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,32,0.0,200,20,sigmoid,binary_crossentropy,6.039999999999999,14000,2,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
15,0.0933654538841329,0.7179487220242492,0.09028668954499684,0.7416587227634069,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,64,0.4,200,160,sigmoid,logcosh,0.1,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
9,0.6949387666506645,0.4444444454633273,0.6937918541429154,0.5471877979311748,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.4,200,160,sigmoid,binary_crossentropy,8.02,14000,1,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
13,0.0984593502476684,0.6837606840154045,0.07755615036966576,0.7683508102955195,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.1,200,160,sigmoid,logcosh,0.1,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
14,0.7134526361767043,0.7179487182034386,0.34908123301596045,0.846520495823841,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.30000000000000004,200,20,sigmoid,binary_crossentropy,0.1,14000,2,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
14,0.7565612854101719,0.6068376069649671,0.3884079471102661,0.846520495823841,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.0,200,160,sigmoid,binary_crossentropy,4.06,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,0.12009798200466694,0.5555555606499697,0.12021343900801683,0.4013346045271798,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.2,200,20,sigmoid,logcosh,4.06,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,0.693362965543046,0.4444444454633273,0.6934482091034561,0.35843660640534725,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.4,200,20,sigmoid,binary_crossentropy,4.06,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
8,0.5748467873304318,0.7264957300618163,0.46081070353350717,0.7836034325216928,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,32,0.30000000000000004,200,80,sigmoid,binary_crossentropy,4.06,14000,1,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
9,0.6924616128970416,0.5555555606499697,0.6932988522505056,0.643469971969539,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.30000000000000004,200,160,sigmoid,binary_crossentropy,6.039999999999999,14000,2,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
